Url,BathroomCount,BedroomCount,ConstructionYear,District,FloodingZone,Furnished,Garden,GardenArea,Kitchen,LivingArea,MonthlyCharges,NumberOfFacades,PEB,PostalCode,Price,PropertyId,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfProperty,TypeOfSale
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2140/11423278,1.0,2,1955.0,1.0,8.0,0.0,0.0,0.0,4.0,93.0,0.0,2.0,13.0,2140,239000,11423278,5,0,0.0,0.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/vorselaar/2290/11423258,1.0,1,2021.0,37.0,8.0,0.0,0.0,0.0,6.0,72.0,0.0,3.0,14.0,2290,259000,11423258,5,0,0.0,0.0,3.0,10,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/noorderwijk/2200/11423260,1.0,2,2007.0,37.0,8.0,0.0,1.0,260.0,6.0,192.0,0.0,3.0,13.0,2200,395000,11423260,5,0,0.0,0.0,3.0,11,512.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/seraing-jemeppesur-meuse/4101/11423256,3.0,6,0.0,18.0,8.0,0.0,1.0,184.0,4.0,276.0,0.0,2.0,10.0,4101,195000,11423256,9,1,0.0,3.0,3.0,16,381.0,0.0,0.0,3.0,1,0
https://www.immoweb.be/en/classified/apartment/for-rent/liege/4000/11423225,1.0,0,1969.0,18.0,8.0,0.0,0.0,0.0,2.0,35.0,90.0,2.0,11.0,4000,490,11423225,9,1,0.0,1.0,3.0,9,0.0,0.0,0.0,1.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/11423189,1.0,3,2018.0,29.0,8.0,0.0,1.0,75.0,6.0,101.0,0.0,2.0,14.0,8800,329000,11423189,0,0,11.0,0.0,3.0,11,165.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/koekelberg/1081/11423142,3.0,5,1929.0,6.0,8.0,0.0,1.0,125.0,2.0,168.0,0.0,2.0,0.0,1081,485000,11423142,3,2,0.0,3.0,0.0,11,257.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/hoboken/2660/11423119,1.0,3,0.0,1.0,8.0,0.0,1.0,43.0,4.0,131.0,0.0,0.0,13.0,2660,349000,11423119,5,0,0.0,0.0,4.0,11,115.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3271/11423063,1.0,2,0.0,17.0,8.0,0.0,1.0,900.0,4.0,125.0,0.0,4.0,13.0,3271,299000,11423063,6,0,5.0,1.0,5.0,11,1000.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/11423052,1.0,1,2002.0,13.0,8.0,0.0,0.0,0.0,4.0,54.0,0.0,2.0,11.0,1800,249000,11423052,6,0,0.0,0.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11423024,2.0,3,1974.0,6.0,8.0,0.0,0.0,0.0,6.0,184.0,0.0,2.0,7.0,1050,780000,11423024,3,2,0.0,2.0,5.0,0,0.0,0.0,1.0,3.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/tubize/1480/11423015,1.0,3,2009.0,24.0,8.0,0.0,1.0,270.0,4.0,110.0,0.0,3.0,13.0,1480,310000,11423015,4,1,0.0,0.0,3.0,11,313.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/11422992,1.0,3,1939.0,0.0,8.0,0.0,1.0,106.0,2.0,125.0,0.0,2.0,3.0,9550,198800,11422992,7,0,0.0,0.0,1.0,11,250.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11422990,1.0,1,1960.0,6.0,8.0,0.0,0.0,0.0,4.0,55.0,0.0,2.0,10.0,1180,215000,11422990,3,2,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/11422989,1.0,2,1920.0,0.0,8.0,0.0,1.0,12.0,4.0,120.0,0.0,2.0,10.0,9300,235000,11422989,7,0,0.0,0.0,3.0,11,110.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/11422959,1.0,2,1930.0,6.0,8.0,0.0,0.0,0.0,4.0,110.0,300.0,2.0,0.0,1050,1800,11422959,3,2,0.0,1.0,5.0,0,0.0,0.0,0.0,1.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/11422953,1.0,3,0.0,18.0,8.0,0.0,0.0,0.0,4.0,85.0,0.0,3.0,7.0,4040,189000,11422953,9,1,0.0,0.0,5.0,11,0.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/watermael-boitsfort/1170/11422948,1.0,5,1934.0,6.0,8.0,0.0,1.0,180.0,2.0,270.0,0.0,2.0,3.0,1170,870000,11422948,3,2,0.0,2.0,0.0,11,250.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/11422931,1.0,2,1948.0,6.0,8.0,0.0,0.0,0.0,6.0,116.0,0.0,0.0,0.0,1160,368000,11422931,3,2,0.0,1.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2000/11422918,2.0,3,0.0,1.0,8.0,0.0,1.0,86.0,4.0,409.0,0.0,2.0,11.0,2000,1095000,11422918,5,0,0.0,0.0,0.0,11,268.0,0.0,1.0,0.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11422913,3.0,4,1918.0,18.0,8.0,0.0,0.0,0.0,0.0,260.0,0.0,2.0,10.0,4100,199000,11422913,9,1,0.0,3.0,0.0,16,280.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-rent/uccle/1180/11422903,4.0,4,2013.0,6.0,8.0,0.0,1.0,1164.0,6.0,729.0,0.0,4.0,11.0,1180,12000,11422903,3,2,0.0,0.0,5.0,23,1662.0,1.0,1.0,5.0,1,1
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/11422899,1.0,3,0.0,26.0,8.0,0.0,0.0,0.0,2.0,277.0,0.0,0.0,7.0,9700,270000,11422899,7,0,0.0,0.0,1.0,11,0.0,0.0,0.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-rent/grobbendonk/2280/11422892,1.0,2,2007.0,37.0,8.0,0.0,0.0,0.0,4.0,136.0,0.0,3.0,14.0,2280,950,11422892,5,0,0.0,1.0,3.0,0,0.0,0.0,1.0,1.0,2,1
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11422887,1.0,1,1933.0,6.0,8.0,0.0,0.0,0.0,2.0,78.0,0.0,2.0,0.0,1000,225000,11422887,3,2,0.0,1.0,3.0,0,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/nivelles-bornival/1400/11422873,2.0,3,2014.0,24.0,8.0,0.0,1.0,150.0,6.0,200.0,0.0,2.0,13.0,1400,575000,11422873,4,1,0.0,1.0,5.0,11,390.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/11422815,3.0,6,2003.0,13.0,8.0,0.0,0.0,0.0,4.0,432.0,0.0,3.0,11.0,1850,695000,11422815,6,0,0.0,0.0,3.0,11,870.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/11422810,1.0,3,2000.0,18.0,8.0,0.0,1.0,275.0,4.0,346.0,0.0,3.0,13.0,4460,349000,11422810,9,1,0.0,1.0,5.0,21,466.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/villersla-ville/1495/11422785,1.0,4,2007.0,24.0,8.0,0.0,1.0,1204.0,6.0,308.0,0.0,4.0,13.0,1495,535000,11422785,4,1,0.0,1.0,5.0,11,1351.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11422781,2.0,4,0.0,18.0,8.0,0.0,0.0,0.0,0.0,218.0,0.0,2.0,3.0,4100,215000,11422781,9,1,0.0,1.0,3.0,16,103.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/11422774,1.0,4,2024.0,13.0,8.0,0.0,1.0,1.0,6.0,282.0,0.0,2.0,14.0,1540,549000,11422774,6,0,0.0,1.0,5.0,11,496.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/11422772,1.0,3,2024.0,13.0,8.0,0.0,1.0,1.0,6.0,209.0,0.0,2.0,14.0,1540,449000,11422772,6,0,0.0,0.0,5.0,11,410.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/11422771,1.0,3,2024.0,13.0,8.0,0.0,1.0,1.0,6.0,225.0,0.0,2.0,14.0,1540,399000,11422771,6,0,0.0,0.0,5.0,11,308.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/11422768,1.0,3,2024.0,13.0,8.0,0.0,1.0,1.0,6.0,225.0,0.0,2.0,14.0,1540,429000,11422768,6,0,0.0,0.0,5.0,11,308.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/11422766,1.0,3,2024.0,13.0,8.0,0.0,1.0,1.0,6.0,227.0,0.0,2.0,14.0,1540,469000,11422766,6,0,0.0,0.0,5.0,11,485.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/11422764,1.0,3,2024.0,13.0,8.0,0.0,1.0,1.0,6.0,209.0,0.0,2.0,14.0,1540,519000,11422764,6,0,0.0,0.0,5.0,11,485.0,0.0,0.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/11422753,1.0,3,0.0,11.0,8.0,0.0,0.0,0.0,4.0,242.0,0.0,2.0,10.0,9990,225000,11422753,7,0,0.0,0.0,0.0,11,160.0,0.0,0.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/11422745,3.0,4,1991.0,13.0,8.0,0.0,1.0,800.0,6.0,280.0,0.0,4.0,13.0,1950,1190000,11422745,6,0,0.0,1.0,3.0,11,1165.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/ruisbroek/2870/11422728,2.0,4,1950.0,20.0,8.0,0.0,0.0,0.0,6.0,309.0,0.0,2.0,3.0,2870,369000,11422728,5,0,0.0,0.0,0.0,1,498.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/11422716,1.0,3,0.0,20.0,8.0,0.0,1.0,235.0,6.0,148.0,0.0,4.0,13.0,2560,499950,11422716,5,0,0.0,0.0,5.0,11,445.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/11422708,1.0,2,1910.0,6.0,8.0,0.0,0.0,0.0,4.0,86.0,0.0,2.0,7.0,1060,425000,11422708,3,2,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-rent/ixelles/1050/11422707,4.0,6,1902.0,6.0,8.0,0.0,0.0,0.0,6.0,286.0,0.0,2.0,10.0,1050,3700,11422707,3,2,0.0,3.0,4.0,11,96.0,0.0,1.0,4.0,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/11422689,1.0,2,2020.0,20.0,8.0,0.0,0.0,0.0,6.0,85.0,0.0,2.0,14.0,2830,299000,11422689,5,0,0.0,1.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-rent/bruxelles/1000/11422697,1.0,2,2023.0,6.0,8.0,0.0,0.0,0.0,6.0,70.0,120.0,2.0,7.0,1000,1390,11422697,3,2,0.0,1.0,5.0,0,0.0,0.0,0.0,1.0,2,1
https://www.immoweb.be/en/classified/apartment/for-rent/oudergem/1160/11422690,1.0,1,2008.0,6.0,8.0,0.0,0.0,0.0,6.0,118.0,175.0,2.0,0.0,1160,1500,11422690,3,2,0.0,0.0,5.0,0,0.0,0.0,1.0,1.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/rekkem/8930/11422610,1.0,4,1966.0,16.0,8.0,0.0,1.0,1127.0,2.0,300.0,0.0,4.0,7.0,8930,439000,11422610,0,0,0.0,0.0,3.0,23,1280.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/11422604,2.0,2,2025.0,24.0,8.0,0.0,0.0,0.0,6.0,117.0,0.0,2.0,14.0,1410,537000,11422604,4,1,0.0,2.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/house/for-rent/beloeil-quevaucamps/7972/11422591,1.0,2,2018.0,3.0,8.0,0.0,0.0,0.0,4.0,108.0,0.0,3.0,13.0,7972,825,11422591,1,1,0.0,0.0,5.0,11,200.0,0.0,1.0,2.0,1,1
https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/11422584,1.0,3,1930.0,18.0,8.0,0.0,1.0,125.0,4.0,107.0,0.0,4.0,0.0,4420,174000,11422584,9,1,0.0,1.0,1.0,11,285.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/11422563,2.0,3,2024.0,24.0,8.0,0.0,0.0,0.0,6.0,118.0,0.0,2.0,15.0,1410,550000,11422563,4,1,0.0,2.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/11422553,2.0,3,2023.0,24.0,8.0,0.0,1.0,90.0,6.0,142.0,0.0,2.0,14.0,1410,579000,11422553,4,1,0.0,2.0,3.0,6,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/zellik/1731/11422551,1.0,3,1980.0,13.0,8.0,0.0,0.0,0.0,6.0,127.0,0.0,2.0,13.0,1731,365000,11422551,6,0,0.0,0.0,5.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/11422531,2.0,3,2023.0,24.0,8.0,0.0,0.0,0.0,6.0,135.0,0.0,0.0,14.0,1410,592000,11422531,4,1,0.0,2.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11422525,1.0,2,1919.0,18.0,8.0,0.0,1.0,55.0,2.0,55.0,0.0,3.0,10.0,4100,149000,11422525,9,1,0.0,1.0,3.0,11,140.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/niel/2845/11422523,1.0,3,1925.0,1.0,8.0,0.0,0.0,0.0,4.0,97.0,0.0,0.0,10.0,2845,239000,11422523,5,0,0.0,0.0,3.0,11,40.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/11422483,2.0,3,2023.0,24.0,8.0,0.0,0.0,0.0,6.0,133.0,0.0,2.0,15.0,1410,629000,11422483,4,1,0.0,2.0,3.0,0,0.0,0.0,1.0,2.0,2,0
https://www.immoweb.be/en/classified/apartment/for-rent/pellenberg/3212/11422465,1.0,2,2022.0,17.0,8.0,0.0,0.0,0.0,6.0,74.0,95.0,0.0,14.0,3212,1020,11422465,6,0,0.0,0.0,5.0,0,0.0,0.0,1.0,1.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/11422455,1.0,3,1930.0,26.0,8.0,0.0,1.0,95.0,6.0,151.0,0.0,2.0,13.0,9700,319000,11422455,7,0,0.0,0.0,4.0,11,235.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8552/11422336,2.0,4,0.0,16.0,8.0,0.0,1.0,450.0,6.0,290.0,0.0,2.0,3.0,8552,299000,11422336,0,0,0.0,0.0,3.0,11,668.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/steenokkerzeel/1820/11422322,1.0,3,1971.0,13.0,8.0,0.0,0.0,0.0,4.0,290.0,0.0,4.0,3.0,1820,549000,11422322,6,0,0.0,1.0,0.0,11,786.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/11422305,4.0,6,1991.0,5.0,8.0,1.0,0.0,0.0,4.0,289.0,0.0,4.0,13.0,8300,5875000,11422305,0,0,0.0,5.0,5.0,11,988.0,1.0,1.0,5.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/dilbeek-groot-bijgaarden/1702/11422281,1.0,3,1959.0,13.0,8.0,0.0,0.0,0.0,4.0,140.0,0.0,4.0,3.0,1702,495000,11422281,6,0,0.0,0.0,1.0,23,955.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/11422274,1.0,4,0.0,18.0,8.0,0.0,0.0,0.0,2.0,210.0,0.0,2.0,10.0,4460,229000,11422274,9,1,16.0,1.0,3.0,11,171.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-rent/uccle/1180/11422258,2.0,4,1929.0,6.0,8.0,0.0,1.0,1200.0,6.0,380.0,0.0,4.0,3.0,1180,4800,11422258,3,2,0.0,0.0,5.0,11,0.0,0.0,1.0,0.0,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/11422248,1.0,2,1957.0,6.0,8.0,0.0,0.0,0.0,4.0,82.0,0.0,0.0,7.0,1050,320000,11422248,3,2,11.0,1.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11422254,1.0,2,1980.0,5.0,8.0,0.0,0.0,0.0,6.0,76.0,0.0,2.0,11.0,8300,1395000,11422254,0,0,0.0,0.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/11422241,1.0,6,1914.0,18.0,8.0,0.0,0.0,0.0,4.0,265.0,0.0,2.0,10.0,4000,289000,11422241,9,1,0.0,1.0,0.0,11,130.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/11422177,1.0,1,1930.0,20.0,5.0,0.0,0.0,0.0,2.0,85.0,0.0,3.0,7.0,2800,169000,11422177,5,0,0.0,0.0,1.0,11,80.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/11422170,1.0,2,1993.0,13.0,8.0,0.0,0.0,0.0,4.0,177.0,0.0,4.0,7.0,1540,399000,11422170,6,0,0.0,0.0,0.0,11,837.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11422166,1.0,2,1962.0,6.0,8.0,0.0,0.0,0.0,2.0,84.0,0.0,3.0,0.0,1070,245000,11422166,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/zemst/1981/11422163,1.0,3,2001.0,13.0,8.0,0.0,1.0,78.0,4.0,130.0,0.0,3.0,13.0,1981,363000,11422163,6,0,0.0,0.0,5.0,11,175.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/apartment/for-rent/turnhout/2300/11422149,1.0,2,1997.0,37.0,8.0,0.0,0.0,0.0,4.0,100.0,80.0,0.0,13.0,2300,875,11422149,5,0,0.0,0.0,3.0,0,0.0,0.0,1.0,1.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/11422144,3.0,4,0.0,18.0,8.0,0.0,0.0,0.0,0.0,189.0,0.0,2.0,11.0,4000,389000,11422144,9,1,0.0,3.0,3.0,1,53.0,0.0,1.0,4.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/seraing-ougree/4102/11422143,1.0,3,0.0,18.0,8.0,0.0,1.0,60.0,0.0,100.0,0.0,3.0,0.0,4102,199000,11422143,9,1,0.0,0.0,1.0,11,260.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11422124,1.0,4,1875.0,18.0,8.0,0.0,0.0,0.0,4.0,105.0,0.0,2.0,10.0,4100,149000,11422124,9,1,0.0,1.0,3.0,11,48.0,0.0,0.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-rent/soumagne/4630/11422123,1.0,1,2017.0,18.0,6.0,0.0,0.0,0.0,4.0,60.0,0.0,2.0,13.0,4630,700,11422123,9,1,0.0,1.0,5.0,0,0.0,0.0,1.0,1.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/11422042,1.0,4,1965.0,17.0,8.0,0.0,0.0,0.0,4.0,208.0,0.0,4.0,3.0,3120,320000,11422042,6,0,0.0,0.0,1.0,11,876.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/11422040,1.0,3,1930.0,18.0,8.0,0.0,0.0,0.0,4.0,92.0,0.0,2.0,11.0,4000,169000,11422040,9,1,0.0,1.0,3.0,11,60.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/charleroi-couillet/6010/11422038,1.0,3,0.0,7.0,8.0,0.0,1.0,245.0,4.0,98.0,0.0,2.0,7.0,6010,149990,11422038,1,1,0.0,0.0,5.0,11,245.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/ans/4430/11422039,1.0,2,1875.0,18.0,8.0,0.0,1.0,159.0,4.0,111.0,0.0,2.0,13.0,4430,219000,11422039,9,1,0.0,1.0,3.0,11,227.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-rent/kapellen/2950/11422037,2.0,4,1994.0,1.0,1.0,0.0,1.0,4000.0,6.0,550.0,0.0,4.0,13.0,2950,6500,11422037,5,0,0.0,0.0,5.0,11,4394.0,0.0,1.0,3.0,1,1
https://www.immoweb.be/en/classified/house/for-sale/zele/9240/11422028,1.0,3,0.0,8.0,8.0,0.0,0.0,0.0,4.0,190.0,0.0,4.0,3.0,9240,269000,11422028,7,0,0.0,0.0,1.0,11,342.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-rent/uccle/1180/11422026,3.0,4,1951.0,6.0,8.0,0.0,1.0,112.0,6.0,422.0,0.0,2.0,10.0,1180,6600,11422026,3,2,4.0,0.0,5.0,11,266.0,1.0,1.0,4.0,1,1
https://www.immoweb.be/en/classified/house/for-rent/tervuren/3080/11422021,2.0,3,1900.0,17.0,8.0,0.0,0.0,0.0,6.0,230.0,0.0,3.0,11.0,3080,2100,11422021,6,0,0.0,1.0,5.0,11,2000.0,0.0,1.0,3.0,1,1
https://www.immoweb.be/en/classified/apartment/for-rent/woluwe-saint-lambert/1200/11422017,2.0,2,2002.0,6.0,8.0,0.0,0.0,0.0,6.0,100.0,160.0,2.0,13.0,1200,1350,11422017,3,2,0.0,0.0,5.0,0,0.0,0.0,1.0,2.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/11422020,2.0,4,1900.0,17.0,8.0,0.0,0.0,0.0,4.0,289.0,0.0,4.0,10.0,3120,635000,11422020,6,0,0.0,0.0,3.0,5,1843.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-rent/waterloo/1410/11422011,2.0,5,1963.0,24.0,8.0,0.0,0.0,0.0,6.0,215.0,0.0,3.0,11.0,1410,1780,11422011,4,1,0.0,0.0,3.0,11,400.0,0.0,1.0,0.0,1,1
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/11422000,3.0,5,0.0,1.0,8.0,0.0,0.0,0.0,4.0,219.0,0.0,2.0,13.0,2060,319900,11422000,5,0,0.0,3.0,3.0,11,75.0,0.0,0.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/la-hulpe/1310/11421987,2.0,4,1931.0,24.0,8.0,0.0,1.0,720.0,6.0,160.0,0.0,4.0,7.0,1310,480000,11421987,4,1,0.0,1.0,1.0,11,720.0,0.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/putte/2580/11421971,2.0,5,1946.0,20.0,8.0,0.0,0.0,0.0,6.0,229.0,0.0,3.0,13.0,2580,415000,11421971,5,0,0.0,0.0,3.0,23,457.0,0.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/schaffen/3290/11421965,1.0,3,1967.0,17.0,8.0,0.0,0.0,0.0,2.0,137.0,0.0,4.0,7.0,3290,290000,11421965,6,0,0.0,0.0,1.0,11,1591.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/11421963,1.0,2,0.0,20.0,8.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,13.0,2800,349000,11421963,5,0,0.0,0.0,3.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/balen/2491/11421950,2.0,4,1998.0,37.0,8.0,0.0,0.0,0.0,4.0,315.0,0.0,4.0,11.0,2491,459000,11421950,5,0,0.0,0.0,3.0,11,1116.0,1.0,1.0,2.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/11421943,9.0,9,1918.0,5.0,8.0,1.0,1.0,77.0,4.0,397.0,0.0,2.0,7.0,8370,629000,11421943,0,0,0.0,9.0,4.0,11,205.0,0.0,1.0,10.0,1,0
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8301/11421941,1.0,2,1955.0,5.0,8.0,1.0,0.0,0.0,2.0,99.0,0.0,2.0,10.0,8301,385000,11421941,0,0,0.0,1.0,3.0,11,91.0,0.0,1.0,1.0,1,0
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11421939,1.0,3,1964.0,6.0,8.0,0.0,0.0,0.0,6.0,112.0,0.0,2.0,10.0,1080,269000,11421939,3,2,0.0,0.0,5.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11421945,2.0,2,1991.0,5.0,8.0,0.0,0.0,0.0,6.0,83.0,0.0,2.0,13.0,8300,699000,11421945,0,0,0.0,0.0,5.0,0,0.0,0.0,1.0,1.0,2,0
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/11421936,1.0,0,2017.0,6.0,8.0,0.0,0.0,0.0,6.0,40.0,180.0,2.0,13.0,1050,1200,11421936,3,2,0.0,1.0,5.0,9,0.0,0.0,0.0,1.0,2,1
https://www.immoweb.be/en/classified/house/for-sale/meise/1860/11421935,2.0,4,1975.0,13.0,8.0,0.0,0.0,0.0,6.0,360.0,0.0,4.0,11.0,1860,1150000,11421935,6,0,0.0,0.0,3.0,23,1707.0,1.0,1.0,3.0,1,0
https://www.immoweb.be/en/classified/apartment/for-rent/ixelles/1050/11421892,1.0,2,1938.0,6.0,8.0,0.0,0.0,0.0,6.0,110.0,300.0,0.0,0.0,1050,1800,11421892,3,2,0.0,0.0,3.0,0,0.0,0.0,0.0,1.0,2,1
https://www.immoweb.be/en/classified/apartment/for-sale/oordegem/9340/11421868,1.0,1,0.0,0.0,8.0,0.0,0.0,0.0,6.0,79.0,0.0,0.0,14.0,9340,199000,11421868,7,0,10.0,0.0,3.0,0,0.0,0.0,0.0,1.0,2,0
https://www.immoweb.be/en/classified/house/for-sale/itegem/2222/11421824,1.0,3,1975.0,20.0,8.0,0.0,0.0,0.0,4.0,150.0,0.0,2.0,13.0,2222,375000,11421824,5,0,19.0,0.0,3.0,11,248.0,0.0,1.0,2.0,1,0
